country,state,latitude,longitude,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,local_time
Rwanda,Rwanda,0.6087662,33.0173642,1,447.27,0.14,2.21,43.63,1.0,8.99,19.67,4.88,2024-12-15 03:32:53
Rwanda,Rwanda,1.3934821,34.4468137,2,216.96,0.01,0.5,47.21,0.27,8.32,21.74,1.27,2024-12-15 03:32:53
Rwanda,Rwanda,1.2569376,34.7638929,2,205.28,0.0,0.12,49.35,0.13,8.42,20.55,0.53,2024-12-15 03:32:53
Rwanda,Rwanda,1.3676955,34.6437415,2,205.28,0.0,0.12,49.35,0.13,8.42,20.55,0.53,2024-12-15 03:32:53
Estonia,Эстония,56.3984817,96.4987629,2,250.34,0.0,4.54,85.83,2.71,0.5,0.54,0.11,2024-12-15 07:32:53
Estonia,Эстония,51.8979902,82.5501275,2,270.37,0.0,4.88,81.54,3.73,2.17,2.37,1.0,2024-12-15 07:32:53
Romania,Valeapai Caras-Severin,45.49288425,21.7199926549213,2,310.42,0.04,7.54,46.49,0.76,13.06,15.34,2.12,2024-12-15 02:32:53
Romania,Romania,39.7934153,-79.0447485,2,243.66,0.33,7.88,81.54,9.18,2.3,2.93,0.15,2024-12-14 19:32:53
Guyana,City of Georgetown,6.8137426,-58.1624465,2,247.0,0.23,2.61,62.23,2.33,1.87,2.64,0.02,2024-12-14 20:32:53
Vietnam,vietnam,9.6970387,-75.6160983259293,1,216.96,0.14,0.91,54.36,0.48,6.18,12.16,1.05,2024-12-14 19:32:53
Vietnam,Vietnam,18.4378146,-66.1138341,2,200.27,0.01,0.12,82.97,0.17,1.08,3.51,0.0,2024-12-14 20:32:53
Vietnam,Vietnam,5.4862673,-54.0278776,1,193.6,0.0,0.27,36.48,0.12,1.07,1.18,0.01,2024-12-14 21:32:53
Vietnam,Vietnam,18.5179892,-69.8617688,2,216.96,0.28,1.97,70.1,1.1,2.17,6.73,1.65,2024-12-14 20:32:53
Vietnam,Vietnam,18.326067,-66.4098864,2,200.27,0.01,0.1,75.1,0.15,1.18,3.54,0.12,2024-12-14 20:32:53
Uruguay,Uruguay,-32.5049394,-53.5041115,1,220.3,0.07,0.58,43.63,0.38,1.64,3.7,0.85,2024-12-14 21:32:53
Uruguay,Uruguay,-20.5213396,-64.1512281,1,178.58,0.02,0.07,1.25,0.02,0.5,0.54,0.14,2024-12-14 20:32:53
Uruguay,Uruguay,-32.8548599,-61.1406266,1,310.42,0.05,0.48,47.92,0.14,2.91,3.07,0.34,2024-12-14 21:32:53
Uruguay,Uruguay,-4.8358071,-76.5385847,1,121.83,0.0,0.01,2.82,0.0,0.5,0.51,0.03,2024-12-14 19:32:53
Uruguay,Uruguay,25.2027336,55.1701162506123,4,297.07,0.0,7.63,125.89,5.13,34.65,101.08,0.0,2024-12-15 04:32:53
Vatican City,Vatican City,41.9034912,12.4528349,1,393.87,0.1,12.85,53.64,0.6,4.72,5.45,1.2,2024-12-15 01:32:53
Hong Kong,Hong Kong Island,22.2793278,114.1628131,5,1054.76,0.55,78.83,15.91,119.21,109.66,131.12,1.76,2024-12-15 08:32:53
Hong Kong,Hong Kong,18.3848631,-65.8285201,2,200.27,0.01,0.07,81.54,0.13,0.96,3.14,0.01,2024-12-14 20:32:53
Austria,Austria,25.22539605,55.1643137942733,4,297.07,0.0,7.63,125.89,5.13,34.65,101.08,0.0,2024-12-15 04:32:53
Turkmenistan,Türkmenistan;Туркменистан,40.4690217,62.2125775,4,357.15,0.0,0.84,60.08,0.05,32.92,155.89,0.99,2024-12-15 05:32:53
Mozambique,Mozambique,19.058889,-96.254167,2,380.52,2.1,5.48,22.35,1.22,14.46,17.91,1.88,2024-12-14 18:32:53
Mozambique,Mozambique,22.8928578,-82.3800524,2,260.35,0.55,7.11,81.54,20.5,5.2,9.52,0.85,2024-12-14 19:32:53
Mozambique,Mozambique,25.21882205,55.1818372027687,4,297.07,0.0,7.63,125.89,5.13,34.65,101.08,0.0,2024-12-15 04:32:53
Panama,Panama,8.9714493,-79.5341802,1,377.18,2.52,7.88,47.92,13.83,2.6,4.02,0.8,2024-12-14 19:32:53
Panama,Panama,41.7263168,-95.4720389,2,257.02,0.07,2.96,69.38,1.46,1.62,2.1,2.09,2024-12-14 18:32:53
Panama,Panama,39.0297315,-89.5246043390199,2,257.02,0.11,5.18,72.24,1.85,2.95,3.57,1.71,2024-12-14 18:32:53
Panama,Village of Panama,42.075056,-79.483105,1,253.68,0.18,6.77,58.65,2.56,1.16,1.45,0.31,2024-12-14 19:32:53
Panama,Panamá,-18.1755033,-49.3523852,1,363.83,0.01,0.77,36.12,0.03,0.5,0.54,0.55,2024-12-14 21:32:53
Micronesia,Micronesia,7.0,155.25,1,186.92,0.0,0.01,42.2,0.22,2.18,5.76,0.0,2024-12-15 10:32:53
Ireland,Ireland,53.4152268,-7.96655398901418,2,273.71,0.44,14.74,27.54,0.89,19.48,20.21,1.11,2024-12-15 00:32:53
Ireland,Ireland,52.0600343,-0.347478,2,307.08,0.32,27.08,24.32,3.67,11.68,13.02,0.07,2024-12-15 00:32:53
Ireland,Ireland,38.4147739,-86.9994455,1,300.41,0.43,7.97,54.36,1.27,5.4,6.15,3.07,2024-12-14 19:32:53
Ireland,Ireland,38.8156551,-80.4617541,1,303.75,0.74,13.88,50.78,3.01,5.59,6.41,0.52,2024-12-14 19:32:53
Ireland,Ireland,59.9818942,-1.3261252,2,223.64,0.0,0.78,74.39,0.35,1.35,3.61,0.09,2024-12-15 00:32:53
Curaçao,Curaçao,12.21339425,-69.0408499890865,2,193.6,0.01,0.12,71.53,0.1,1.08,3.8,0.0,2024-12-14 20:32:53
Norway,Norway,41.9027805,-91.9215691,1,273.71,0.12,5.66,59.37,1.06,1.68,2.08,3.07,2024-12-14 18:32:53
Norway,Town of Norway,43.208429,-74.952164,1,253.68,0.36,3.94,53.64,1.13,0.84,1.11,0.35,2024-12-14 19:32:53
Norway,Norway,44.214202,-70.545273,2,247.0,0.38,2.04,68.67,0.23,0.5,0.6,0.21,2024-12-14 19:32:53
Norway,Norway,45.786902,-87.903736,1,273.71,0.28,5.23,50.78,0.22,0.94,1.05,0.58,2024-12-14 18:32:53
Norway,Norway,47.02094955,-64.0333603272646,2,247.0,0.13,1.2,77.25,0.5,0.5,0.72,0.12,2024-12-14 20:32:53
Central African Republic,Central African Republic,25.2183959,55.1752385762154,4,297.07,0.0,7.63,125.89,5.13,34.65,101.08,0.0,2024-12-15 04:32:53
Burkina Faso,Family Savadogo,13.4329296,-1.99562772656998,3,253.68,0.03,0.22,84.4,0.05,29.68,87.46,0.62,2024-12-15 00:32:53
Eritrea,Barentu,15.1056714,37.5888782,3,203.61,0.0,0.12,71.53,0.36,30.19,83.3,0.0,2024-12-15 03:32:53
Eritrea,Zula,15.245677,39.670627,4,216.96,0.0,0.27,82.97,0.62,53.0,166.56,0.0,2024-12-15 03:32:53
Eritrea,Nakfa,16.665585,38.476843,4,171.9,0.0,0.08,69.38,0.36,37.56,115.87,0.0,2024-12-15 03:32:53
Eritrea,Eritrea,25.22093385,55.1728639209329,4,297.07,0.0,7.63,125.89,5.13,34.65,101.08,0.0,2024-12-15 04:32:53
Tanzania,Namanga,-2.5502402,36.7857028,1,208.62,0.0,0.2,35.76,0.04,1.45,2.8,0.42,2024-12-15 03:32:53
Tanzania,Tanzania,-0.3372887,35.5195707,1,216.96,0.01,0.73,50.78,0.22,5.97,11.99,1.31,2024-12-15 03:32:53
Tanzania,Tanzania,-0.1514956,34.9171696,1,514.03,0.04,3.6,42.2,0.63,6.64,14.32,7.73,2024-12-15 03:32:53
Tanzania,Tanzania,25.219088,55.1795174955425,4,297.07,0.0,7.63,125.89,5.13,34.65,101.08,0.0,2024-12-15 04:32:53
Jordan,Jordan,44.6663146,-93.6261918,1,337.12,0.87,15.59,34.33,3.46,4.93,7.62,3.58,2024-12-14 18:32:53
Jordan,Village of Jordan,43.0653441,-76.4729927,1,260.35,0.57,5.01,56.51,1.31,0.84,1.27,0.75,2024-12-14 19:32:53
Jordan,Jordan,10.6611675,122.5909592,1,277.04,0.0,2.21,50.07,0.87,3.94,4.41,1.17,2024-12-15 08:32:53
Jordan,Jordan,37.6759644,-75.6932622,2,283.72,1.05,6.68,70.81,2.21,4.11,5.58,4.05,2024-12-14 19:32:53
Jordan,Jordan,45.0091288,-93.3059634,3,827.79,44.7,69.92,3.09,10.49,31.02,37.06,8.23,2024-12-14 18:32:53
Mauritania,Mauritania,25.21534785,55.167825505776,4,297.07,0.0,7.63,125.89,5.13,34.65,101.08,0.0,2024-12-15 04:32:53
United States Minor Outlying Islands,United States Minor Outlying Islands,16.7325005,-169.5282535,2,190.26,0.0,0.04,72.24,0.11,4.09,17.16,0.0,2024-12-14 14:32:53
Angola,Angola,41.634874,-84.99928,2,277.04,0.86,8.31,62.23,1.04,2.16,2.84,1.52,2024-12-14 19:32:53
Angola,Village of Angola,42.638393,-79.027816,2,253.68,0.48,3.68,65.8,1.7,0.5,0.73,0.63,2024-12-14 19:32:53
Angola,Angola,30.950228,-91.5697279,2,243.66,0.04,3.64,74.39,1.79,3.9,4.82,0.27,2024-12-14 18:32:53
Angola,Angola,24.2120936,72.3757787,3,397.21,0.0,4.58,135.9,4.77,40.32,56.8,5.89,2024-12-15 06:02:53
Angola,Angola,-4.2903808,19.3742988,1,357.15,0.01,0.07,14.31,0.03,1.28,1.84,0.4,2024-12-15 01:32:53
Kazakhstan,Aral,46.797985,61.661221,2,240.33,0.0,0.21,61.51,0.05,16.53,44.25,0.05,2024-12-15 05:32:53
Kazakhstan,Saran,49.8017081,72.8285112,2,247.0,0.0,6.0,89.41,12.16,4.07,8.72,0.52,2024-12-15 05:32:53
Kazakhstan,Tokarevka,50.1198126,73.1636564,2,280.38,0.0,19.54,75.1,48.16,5.91,9.91,0.53,2024-12-15 05:32:53
Kazakhstan,Kazakhstan,25.2329275,55.1723823323083,4,297.07,0.0,7.63,125.89,5.13,34.65,101.08,0.0,2024-12-15 04:32:53
Kazakhstan,Kazakhstan,25.2394485,55.1710103378254,4,297.07,0.0,7.63,125.89,5.13,34.65,101.08,0.0,2024-12-15 04:32:53
Moldova,Moldavia,46.9110939,27.2407723,2,253.68,0.0,2.68,67.95,0.6,1.64,2.43,1.31,2024-12-15 02:32:53
Moldova,Moldova küla,59.42530555,27.0999943281411,2,243.66,0.0,1.74,83.69,0.83,0.52,0.69,0.18,2024-12-15 02:32:53
Moldova,Moldova,59.4285563,27.0976723,2,243.66,0.0,1.74,83.69,0.83,0.52,0.69,0.18,2024-12-15 02:32:53
Moldova,Moldova,46.957075,28.7591881,2,236.99,0.0,1.76,77.25,0.54,0.5,0.84,0.8,2024-12-15 02:32:53
Moldova,Bratanivka,48.525764,27.063168,2,240.33,0.0,1.76,77.96,1.28,1.79,2.29,1.14,2024-12-15 02:32:53
Mali,Mull,56.45969865,-5.86206044656137,2,230.31,0.02,2.83,71.53,0.84,0.66,1.11,0.32,2024-12-15 00:32:53
Mali,Mali,25.21742455,55.1685923412515,4,297.07,0.0,7.63,125.89,5.13,34.65,101.08,0.0,2024-12-15 04:32:53
Mali,Mali,12.0755231,-12.2956935,4,347.14,0.03,0.19,64.37,0.16,45.47,104.18,1.69,2024-12-15 00:32:53
Mali,Mali,22.1817798,111.2307542,4,781.06,0.0,38.04,15.38,12.76,55.86,63.87,1.85,2024-12-15 08:32:53
Mali,Mali,30.9004315,96.3069376,2,200.27,0.0,0.71,65.8,0.18,1.98,2.24,8.36,2024-12-15 08:32:53
Falkland Islands,Falkland Islands,-51.79630955,-58.5955386992993,1,195.27,0.01,0.01,23.6,0.06,0.5,0.89,0.04,2024-12-14 21:32:53
Falkland Islands,Falkland Islands,25.1990352,55.174487424451,4,297.07,0.0,7.63,125.89,5.13,34.65,101.08,0.0,2024-12-15 04:32:53
Armenia,Armenia,4.536307,-75.6723751,5,527.38,3.38,10.28,13.41,44.35,98.39,103.17,0.53,2024-12-14 19:32:53
Armenia,Armenia,6.1561777,-75.7870472,3,988.01,11.29,40.44,43.27,4.95,29.85,40.93,11.15,2024-12-14 19:32:53
Armenia,Armenia,13.7454464,-89.5005808,1,226.97,0.12,1.17,48.64,1.79,0.77,1.39,1.08,2024-12-14 18:32:53
Armenia,Armenia,15.4344991,120.5627656,2,634.19,0.01,18.17,25.39,2.06,15.35,22.68,5.51,2024-12-15 08:32:53
Armenia,Armenia,-0.4788327,-77.0705442,1,130.18,0.05,0.51,5.32,0.03,0.7,0.73,0.33,2024-12-14 19:32:53
Samoa,Samoa,40.8187372,-124.1864518,2,226.97,0.0,1.02,79.39,0.4,0.55,0.69,0.06,2024-12-14 16:32:53
Samoa,Samoa,-22.535181,-44.0689639,1,403.88,0.58,5.48,42.92,12.16,2.08,3.87,0.84,2024-12-14 21:32:53
Samoa,Samoa,51.238996,12.7942622,2,363.83,0.55,29.13,28.97,5.96,19.01,21.48,2.19,2024-12-15 01:32:53
Samoa,Samoa,45.4794314,8.42402351212329,4,974.66,1.31,35.3,16.63,0.86,73.35,78.25,1.9,2024-12-15 01:32:53
Samoa,Samoa,37.2744929,-91.9126528,2,250.34,0.07,2.91,67.95,0.31,3.0,3.47,0.72,2024-12-14 18:32:53
Jersey,Jersey,49.21230655,-2.12559995964288,2,343.8,0.16,10.63,61.51,3.37,9.04,9.57,0.21,2024-12-15 00:32:53
Jersey,Jersey,45.6652862,-63.7248232,2,250.34,0.35,1.95,64.37,0.22,0.5,0.58,0.16,2024-12-14 20:32:53
Jersey,Jersey,49.2127158,-2.1326403,2,343.8,0.16,10.63,61.51,3.37,9.04,9.57,0.21,2024-12-15 00:32:53
Jersey,Jersey,40.0536746,-82.7232266,2,263.69,0.43,3.81,70.81,0.24,1.58,2.45,1.36,2024-12-14 19:32:53
Jersey,Jersey,-20.5287647,32.6787422,2,290.39,0.03,0.28,72.24,0.27,5.07,7.07,0.44,2024-12-15 02:32:53
Japan,Japan,40.9921996,-75.9078749,2,257.02,0.89,5.14,72.24,3.07,1.15,1.56,0.76,2024-12-14 19:32:53
Japan,Japan,-6.6862506,110.9152647,3,620.84,0.0,6.26,50.07,5.19,29.68,42.72,5.07,2024-12-15 07:32:53
Japan,Japan,-7.4685938,110.2836227,5,2883.91,8.94,74.71,0.01,25.75,148.36,194.94,86.13,2024-12-15 07:32:53
Japan,Japan,-7.5000255,112.4243776,5,3231.05,12.96,69.23,0.0,27.66,150.49,200.42,139.83,2024-12-15 07:32:53
Japan,Japan,-7.8523629,111.4899951,5,2056.12,7.82,31.19,0.04,6.91,86.29,122.21,35.47,2024-12-15 07:32:53
Bolivia,Bolivia,34.0676715,-78.1483283,2,290.39,1.51,6.86,62.94,3.43,4.68,5.93,1.6,2024-12-14 19:32:53
Bolivia,Bolivia,-29.2992689,151.9538577,1,247.0,0.0,0.28,18.6,0.05,2.88,3.35,0.21,2024-12-15 11:32:53
Bolivia,Bolivia,9.555811,-70.3163852,1,247.0,0.43,1.8,51.5,0.39,0.63,0.81,0.6,2024-12-14 20:32:53
Bolivia,Bolivia,22.0849329,-78.3411776,2,201.94,0.0,0.16,83.69,0.22,3.14,9.95,0.0,2024-12-14 19:32:53
Bolivia,Bolivia,7.6749974,-72.3619193,1,467.3,1.29,10.28,46.49,2.95,6.8,7.49,1.35,2024-12-14 20:32:53
Chile,Chile,-4.889262,-38.437299,1,380.52,0.04,0.18,42.2,0.18,1.19,3.79,0.25,2024-12-14 21:32:53
Chile,Chile,7.266667,8.683333,3,250.34,0.02,0.17,83.69,0.15,29.59,87.5,1.12,2024-12-15 01:32:53
Chile,Chile,20.2566632,-75.8819298,2,196.93,0.57,2.91,65.8,20.5,4.61,6.54,0.0,2024-12-14 19:32:53
Chile,Chile,-13.5514799,-70.8915621,1,131.85,0.22,1.65,13.05,0.27,1.38,1.44,0.93,2024-12-14 19:32:53
Chile,Chile,13.3922127,-6.8780471,4,297.07,0.07,0.46,87.26,0.14,38.61,106.33,0.88,2024-12-15 00:32:53
United States,United States Minor Outlying Islands,16.7325005,-169.5282535,2,190.26,0.0,0.04,72.24,0.11,4.09,17.16,0.0,2024-12-14 14:32:53
United States,Contiguous United States,36.81843005,-99.0090671730335,2,230.31,0.03,1.33,75.1,0.34,3.31,6.29,0.68,2024-12-14 18:32:53
United States,United States Housing Corporation Historic District,41.3547558,-72.1136767,1,290.39,1.84,8.31,59.37,1.55,1.9,2.79,0.55,2024-12-14 19:32:53
Bermuda,Bermuda,32.3018217,-64.7603583,2,211.95,0.01,0.46,72.96,0.23,1.87,6.3,0.01,2024-12-14 20:32:53
Bermuda,Bermuda,52.5056354,-1.4789788,1,260.35,0.1,23.31,30.76,4.83,5.29,6.72,0.95,2024-12-15 00:32:53
Bermuda,Bermuda,33.7851066,-84.1004712,2,720.98,29.5,50.72,8.4,1.45,22.47,33.39,2.79,2024-12-14 19:32:53
Bermuda,Bermuda,31.4921747,-84.483983,2,260.35,0.47,2.83,67.95,0.4,2.35,2.91,0.63,2024-12-14 19:32:53
Bermuda,Bermuda,31.487386,-87.1883141,2,250.34,0.26,2.46,65.09,0.55,3.12,4.3,1.16,2024-12-14 18:32:53
Seychelles,Seychelles,25.22444045,55.1829725665101,4,297.07,0.0,7.63,125.89,5.13,34.65,101.08,0.0,2024-12-15 04:32:53
Guatemala,Guatemala City,14.6222328,-90.5185188,2,467.3,0.95,4.76,35.76,13.11,16.49,36.76,5.95,2024-12-14 18:32:53
Guatemala,Guatemala,20.7580187,-75.6515501,2,198.6,0.02,0.19,79.39,0.26,2.32,7.39,0.12,2024-12-14 19:32:53
Guatemala,Guatemala,18.3529157,-67.0060504,2,203.61,0.01,0.14,75.1,0.17,1.35,3.28,0.03,2024-12-14 20:32:53
Guatemala,Guatemala,5.138814,-52.6235734,1,198.6,0.02,0.69,42.92,0.66,2.58,2.98,0.08,2024-12-14 21:32:53
Guatemala,Guatemala,10.3113166,-85.7715578,1,208.62,0.07,0.95,44.35,0.47,0.97,1.1,0.82,2024-12-14 18:32:53
Ecuador,Ecuador,-3.48444,-80.2257543,2,267.03,0.2,1.2,55.08,0.88,7.82,20.37,0.89,2024-12-14 19:32:53
Ecuador,Ecuador,36.5078727,-4.6733757,2,230.31,0.23,1.89,75.82,0.98,2.64,3.19,0.01,2024-12-15 01:32:53
Ecuador,Ecuador,8.410009,-76.615511,1,181.91,0.01,0.07,54.36,0.16,2.38,6.46,0.14,2024-12-14 19:32:53
Ecuador,Ecuador,25.2030781,55.1615769867715,4,297.07,0.0,7.63,125.89,5.13,34.65,101.08,0.0,2024-12-15 04:32:53
Ecuador,Ecuador,21.1108374,-77.7722433,1,200.27,0.16,1.41,52.21,4.95,3.33,4.31,0.08,2024-12-14 19:32:53
Martinique,Martinique,14.6367927,-61.0158268506373,2,293.73,0.95,5.74,81.54,4.77,4.39,6.03,3.86,2024-12-14 20:32:53
Martinique,Martinique,45.5820096,-61.052436,2,263.69,0.33,2.23,61.51,0.48,0.5,0.65,0.12,2024-12-14 20:32:53
Martinique,Martinique,-23.4247222,28.0638889,1,287.06,0.01,0.18,58.65,0.3,3.72,7.73,0.18,2024-12-15 02:32:53
Martinique,Martinique,33.5375897,-117.1324024,1,280.38,0.0,10.8,46.49,0.3,5.41,9.23,0.39,2024-12-14 16:32:53
Martinique,Martinique,33.53771495,-117.132322117649,1,280.38,0.0,10.8,46.49,0.3,5.41,9.23,0.39,2024-12-14 16:32:53
Tajikistan,Tajikistan,37.3878883,68.6641057,2,767.71,0.0,6.51,66.52,3.87,13.07,22.93,3.17,2024-12-15 05:32:53
Malta,Malta,35.90221125,14.4137712212385,5,230.31,0.06,2.12,85.12,2.18,84.29,188.11,0.09,2024-12-15 01:32:53
Malta,Town of Malta,42.9711708,-73.792926,2,267.03,0.79,4.33,62.23,1.03,0.9,1.14,0.44,2024-12-14 19:32:53
Malta,Malta,41.9292207,-88.8623138,2,263.69,0.23,7.37,61.51,1.67,1.64,2.42,2.15,2024-12-14 18:32:53
Malta,Malta,46.9545937,13.5063159,2,273.71,0.25,6.08,70.81,0.22,3.55,4.06,4.75,2024-12-15 01:32:53
Malta,Malta,-6.9068159,-37.5217101,1,357.15,0.06,0.43,57.22,0.17,1.23,3.08,0.38,2024-12-14 21:32:53
Gambia,Gambia,7.5338587,-12.1774353,4,277.04,0.03,0.22,45.42,0.18,59.41,134.93,0.56,2024-12-15 00:32:53
Gambia,Gambia,7.0758239,-11.337339,3,310.42,0.02,0.14,44.7,0.1,44.91,86.43,0.75,2024-12-15 00:32:53
Gambia,Gambia,-6.8498893,146.7610737,1,121.83,0.02,0.37,0.25,0.09,0.76,1.16,0.12,2024-12-15 10:32:53
Gambia,Gambia,6.765833,-11.353056,3,327.11,0.04,0.35,52.93,0.33,34.24,60.32,1.35,2024-12-15 00:32:53
Gambia,Gambia,8.0390928,-12.4392142,4,323.77,0.01,0.32,49.35,0.44,63.6,151.12,1.24,2024-12-15 00:32:53
Nigeria,Nigeria,25.21490645,55.1747870695011,4,297.07,0.0,7.63,125.89,5.13,34.65,101.08,0.0,2024-12-15 04:32:53
Bahamas,Lucayan Archipelago,26.6613931,-78.2683534697903,2,216.96,0.04,0.35,97.28,0.41,3.4,20.65,0.02,2024-12-14 19:32:53
Bahamas,Bahamas Academy,25.0566039,-77.3262231884678,3,213.62,0.0,0.39,101.57,0.37,4.82,27.39,0.0,2024-12-14 19:32:53
Bahamas,Rancho Bahamas,33.5168797,-117.1455058,1,280.38,0.0,10.8,46.49,0.3,5.41,9.23,0.39,2024-12-14 16:32:53
Bahamas,Las Bahamas,-33.636441,-59.9892006,1,300.41,0.06,0.57,40.05,0.19,1.51,1.59,0.23,2024-12-14 21:32:53
Bahamas,SuperClubs Breezes Resort & Spa Bahamas,25.07053075,-77.3923216896241,3,213.62,0.0,0.39,101.57,0.37,4.82,27.39,0.0,2024-12-14 19:32:53
Kosovo,Kosovo,42.6202038,21.1561827,2,353.81,0.17,8.65,46.49,3.28,22.21,29.06,2.01,2024-12-15 01:32:53
Kosovo,Kosovo,42.6827994,21.170331594857,2,353.81,0.17,8.65,46.49,3.28,22.21,29.06,2.01,2024-12-15 01:32:53
Kosovo,Kosovo,41.72758285,21.1339335136168,2,340.46,0.1,5.57,60.08,3.22,23.73,27.67,2.15,2024-12-15 01:32:53
Kosovo,Kosovo,41.9113833,24.7024844,2,280.38,0.03,3.56,70.81,0.78,9.35,14.17,0.81,2024-12-15 02:32:53
Kosovo,Kosovo,42.5952682,22.5795647,2,250.34,0.07,4.76,66.52,1.51,10.45,13.8,0.71,2024-12-15 02:32:53
Kuwait,Kuwait City,29.3796532,47.9734174,5,407.22,0.0,70.6,62.94,37.67,73.47,230.7,0.0,2024-12-15 03:32:53
Kuwait,Kuwait,-0.1665291,35.6736908,1,195.27,0.03,1.09,43.99,0.15,3.98,8.02,1.66,2024-12-15 03:32:53
Kuwait,Kuwait,-12.0294672,-72.8601102,1,100.97,0.01,0.01,0.14,0.01,0.5,0.53,0.07,2024-12-14 19:32:53
Kuwait,Kuwait,25.2281399,55.1693558923819,4,297.07,0.0,7.63,125.89,5.13,34.65,101.08,0.0,2024-12-15 04:32:53
Maldives,Reethi Rah,4.5145134,73.3702993146377,1,290.39,0.0,0.05,56.51,0.05,1.15,2.27,0.0,2024-12-15 05:32:53
Maldives,The St. Regis Vommuli Resort,2.91135615,72.8660755330027,1,230.31,0.0,0.03,41.49,0.09,0.93,3.6,0.0,2024-12-15 05:32:53
Maldives,Villingili,-0.68088805,73.1937642273357,1,253.68,0.0,0.03,41.13,0.19,2.65,11.39,0.0,2024-12-15 05:32:53
Maldives,Didhoofinolhu,3.4983785,72.8955756898525,1,240.33,0.0,0.04,44.35,0.07,1.03,2.88,0.0,2024-12-15 05:32:53
Maldives,Maldives,25.22579785,55.1830467504737,4,297.07,0.0,7.63,125.89,5.13,34.65,101.08,0.0,2024-12-15 04:32:53
Iran,Horgan,29.1041362,54.4682475,3,230.31,0.0,3.34,104.43,1.22,17.43,44.3,0.0,2024-12-15 04:02:53
Iran,Abu Darda,34.406074,48.3712622,3,236.99,0.0,2.01,104.43,1.39,19.1,31.5,0.0,2024-12-15 04:02:53
Iran,Iran,-12.853783,-73.6051796,1,146.87,0.04,0.27,2.79,0.45,1.11,1.47,2.01,2024-12-14 19:32:53
Iran,Iran,25.2302542,55.1726043349967,4,297.07,0.0,7.63,125.89,5.13,34.65,101.08,0.0,2024-12-15 04:32:53
Iran,Iran,-11.0970443,-67.4568978,1,156.88,0.04,0.37,3.17,0.03,0.5,0.55,0.07,2024-12-14 20:32:53
Albania,Albania,5.7587654,-73.9151617,1,156.88,0.06,0.31,6.44,0.11,1.66,2.49,0.73,2024-12-14 19:32:53
Albania,Albania,11.1577716,-72.5992388,1,190.26,0.08,0.44,54.36,0.12,1.11,1.91,0.26,2024-12-14 19:32:53
Albania,Albania,1.3290058,-75.8786065,1,173.57,0.14,0.8,18.95,0.07,0.81,0.99,0.42,2024-12-14 19:32:53
Albania,Arbanija,43.5127714,16.3016943,2,280.38,0.23,14.91,60.8,1.76,5.91,7.46,2.34,2024-12-15 01:32:53
Albania,Çorraj,40.1156431,19.8630976,2,243.66,0.11,4.03,76.53,0.69,5.64,6.93,2.19,2024-12-15 01:32:53
Brazil,Brazil,39.523652,-87.1250154,2,283.72,0.69,10.71,64.37,4.59,3.3,4.97,1.57,2024-12-14 19:32:53
Brazil,Brazil,-0.1813973,30.3640168,1,327.11,0.02,0.73,50.78,0.16,7.71,14.41,6.27,2024-12-15 03:32:53
Brazil,Brazil,10.5616721,-61.2751156,1,287.06,0.72,3.09,57.94,1.65,0.87,1.47,0.99,2024-12-14 20:32:53
Brazil,Brazil,9.6895929,125.4499358,1,188.59,0.0,1.37,39.7,0.75,2.15,3.2,0.08,2024-12-15 08:32:53
Brazil,Brazil,53.4608183,-6.26444297026868,1,250.34,0.45,8.65,45.78,1.86,8.99,10.31,1.27,2024-12-15 00:32:53
Serbia,Servia,40.1849172,22.0003528,3,287.06,1.87,35.3,21.99,185.01,33.53,35.23,0.0,2024-12-15 02:32:53
Serbia,Serbia,51.3988889,22.8097222,1,310.42,0.0,11.65,57.22,14.19,6.64,13.64,5.7,2024-12-15 01:32:53
Serbia,Sharbi`,36.2085113,37.5613681,2,233.65,0.0,2.61,73.67,4.11,3.32,4.45,1.03,2024-12-15 03:32:53
Belize,Belize City,17.5000543,-88.2003115,2,211.95,0.04,0.54,67.95,0.32,3.49,13.11,0.08,2024-12-14 18:32:53
Belize,Belize City,17.5000543,-88.2003115,2,211.95,0.04,0.54,67.95,0.32,3.49,13.11,0.08,2024-12-14 18:32:53
Belize,Belize,-4.6401237,12.7604903,1,317.1,0.01,0.04,7.06,0.03,0.75,1.58,0.11,2024-12-15 01:32:53
Belize,Belize,-17.5754678,-62.106781,1,188.59,0.01,0.08,1.81,0.01,0.5,0.51,0.06,2024-12-14 20:32:53
Myanmar,Burma,25.2335648,55.1776910695079,4,297.07,0.0,7.63,125.89,5.13,34.65,101.08,0.0,2024-12-15 04:32:53
Bhutan,bhutan,33.0204804,75.6458366,2,440.6,0.0,21.25,57.94,1.8,13.8,17.72,15.71,2024-12-15 06:02:53
Venezuela,Venezuela,21.7394241,-78.7955599,2,210.29,0.05,0.66,78.68,1.01,3.26,6.46,0.19,2024-12-14 19:32:53
Venezuela,Barriada Venezuela,18.39401295,-66.0532998317247,2,201.94,0.01,0.09,81.54,0.13,0.99,3.21,0.03,2024-12-14 20:32:53
Venezuela,Venezuela,-6.7903958,-70.2537182,1,133.51,0.0,0.01,0.33,0.01,0.5,0.51,0.0,2024-12-14 19:32:53
Venezuela,Venezuela,-3.2765505,-79.9658856,1,260.35,0.67,3.13,44.35,1.91,7.55,18.47,0.21,2024-12-14 19:32:53
